,storeid,createtime
7512,1608874684240244738,1672203637687
7513,1608874684240325124,1672549400666
7514,160887468424135663,1671093600269
7515,1608874684241642387,1671249672726
7516,1608874684242070309,1671608791762
7517,1608874684242295456,1671512501878
7518,1608874684242295456,1672798588657
7519,1608874684242295456,1673837653717
7520,1608874684242645873,1673321438089
7521,1608874684242753997,1670921184051
7522,1608874684242919120,1673152627919
7523,1608874684247163067,1671587753582
7524,1608874684248149310,1671254111432
7525,1608874684248149310,1672809908965
7526,1608874684249805035,1670897306374
7527,1608874684251124867,1671676987915
7528,1608874684251124867,1671679884596
7529,1608874684251617056,1672026202341
7530,1608874684252473760,1673759011348
7531,1608874684253404899,1672558372437
7532,1608874684253434649,1670898017365
7533,1608874684253637069,1671953246403
7534,1608874684255567932,1672297178179
7535,1608874684257054361,1672993600434
7536,1608874684257054361,1672993613434
7537,1608874684257360532,1671503768755
7538,1608874684258300395,1672813634444
7539,1608874684258300395,1673494637938
7540,1608874684260144982,1671674014144
7541,1608874684260236506,1673778904248
7542,1608874684260654145,1670999713258
7543,1608874684260654145,1671001572273
7544,1608874684260654145,1671253422095
7545,1608874684260654145,1671255483319
7546,1608874684260654145,1671254887753
7547,1608874684260654145,1674015222104
7548,1608874684261045616,1671346856147
7549,1608874684262471668,1671784801641
7550,1608874684264434357,1672980115556
7551,1608874684265320672,1671525183568
7552,1608874684267089418,1671601983881
7553,1608874684267506230,1670893799801
7554,1608874684267506230,1672882499261
7555,1608874684269749443,1673346025475
7556,1608874684270565860,1671158985051
7557,1608874684270565860,1672806870722
7558,1608874684271052762,1673062733473
7559,160887468427176284,1671600193837
7560,1608874684271763784,1673174367845
7561,1608874684273399327,1672988359630
7562,1608874684273610715,1670910217408
7563,1608874684273764923,1672385109519
7564,1608874684273764923,1673767837305
7565,1608874684274717572,1671677942279
7566,1608874684274940920,1671247057237
7567,1608874684278447496,1671764202584
7568,1608874684278997736,1670901372864
7569,1608874684278997736,1671513964391
7570,1608874684279901542,1670900040130
7571,1608874684279901542,1670900095779
7572,1608874684279901542,1672993924997
7573,1608874684280212986,1673143502040
7574,1608874684280739121,1670987174215
7575,1608874684281692314,1671264003716
7576,1608874684282982159,1673513371566
7577,1608874684286187473,1671247698580
7578,1608874684286230127,1671511913379
7579,1608874684286532550,1673313506163
7580,1608874684286725297,1671183756931
7581,1608874684286725297,1673333527122
7582,1608874684286725297,1673333504122
7583,1608874684287519114,1671767320229
7584,1608874684287519114,1672538822415
7585,1608874684287933698,1670910735918
7586,1608874684289364635,1671016118093
7587,1608874684289452760,1672972105592
7588,1608874684291872161,1672223934297
7589,1608874684293490156,1673234481863
7590,1608874684294977914,1670997883829
7591,1608874684294977914,1672218500320
7592,1608874684296997071,1671157325175
7593,1608874684301976397,1671511959837
7594,1608874684301976397,1672557580309
7595,1608874684302746392,1672213489143
7596,1608874684303698811,1672022217083
7597,1608874684305589466,1672811753167
7598,1608874684306414498,1671248256627
7599,1608874684307083898,1672982893272
7600,1608874684307083898,1672982606792
7601,1608874684307083898,1673078190196
7602,1608874684307083898,1673177199321
7603,1608874684307083898,1673341109432
7604,1608874684307147947,1670988615128
7605,1608874684309091573,1673321422178
7606,1608874684311642292,1672471298125
7607,1608874684311642292,1673055124073
7608,1608874684314116828,1671765813800
7609,1608874684314116828,1672368811442
7610,1608874684314116828,1672899556009
7611,1608874684314671615,1670987266957
7612,1608874684315010651,1670990264937
7613,1608874684315010651,1671938804393
7614,1608874684318885622,1671250790654
7615,1608874684318885622,1672887824854
7616,1608874684318885622,1672887838854
7617,1608874684318885622,1674039884844
7618,1608874684321034353,1672457249350
7619,1608874684321034353,1673244907113
7620,1608874684321143532,1671937790321
7621,1608874684321463380,1673491072109
7622,1608874684321756088,1670899823490
7623,1608874684326034469,1672984998112
7624,1608874684326034469,1672983391590
7625,160887468432993658,1671520219282
7626,1608874684331054887,1672907100419
7627,1608874684332471415,1673140583837
7628,1608874684332904001,1671679938090
7629,1608874684332904001,1672472677557
7630,1608874684332904001,1674030035570
7631,1608874684333016345,1670908606856
7632,1608874684334031517,1670991725541
7633,1608874684334449222,1671505237404
7634,1608874684334449222,1672801235817
7635,1608874684334449222,1673845554562
7636,1608874684334584216,1671005847419
7637,1608874684334662425,1671160835690
7638,1608874684335606148,1673495754967
7639,1608874684336124922,1672631261216
7640,1608874684339488545,1673227273739
7641,1608874684340259309,1671240952317
7642,1608874684340259309,1671240897138
7643,1608874684340648499,1670986966976
7644,1608874684340648499,1671509677024
7645,1608874684341041898,1670896594006
7646,1608874684341041898,1672730923001
7647,1608874684341638312,1671599800211
7648,1608874684342116534,1671069874750
7649,1608874684343293327,1672035780051
7650,1608874684343293327,1672643971080
7651,1608874684344164930,1670894644029
7652,1608874684344303616,1672476090018
7653,1608874684346569478,1674016241672
7654,1608874684347197923,1672899661062
7655,1608874684347942003,1673499678805
7656,1608874684349334691,1671586951624
7657,1608874684351517838,1671151767219
7658,1608874684354829734,1670907692212
7659,1608874684354829734,1672635804762
7660,160887468435648861,1671610278116
7661,1608874684357145715,1672804479197
7662,1608874684357980859,1673057596826
7663,1608874684358028324,1673170142634
7664,1608874684358631462,1672569043629
7665,1608874684359522415,1672989393747
7666,1608874684359986366,1672987832173
7667,1608874684360921679,1674031982765
7668,1608874684361083365,1673337426465
7669,1608874684361345117,1671503220102
7670,1608874684361454194,1670921567943
7671,1608874684361454194,1672568568089
7672,1608874684361865243,1671765201078
7673,160887468436224531,1672821251315
7674,1608874684362657387,1671850857730
7675,1608874684362657387,1673318617295
7676,1608874684362721957,1670898809214
7677,1608874684365279128,1671335589054
7678,1608874684366161613,1670917917966
7679,1608874684366161613,1673502778248
7680,1608874684367323472,1670985745233
7681,1608874684369052740,1671764769848
7682,1608874684369137003,1670916828497
7683,1608874684369137003,1672371064040
7684,1608874684373188186,1670920888907
7685,1608874684373188186,1670920924476
7686,1608874684374627075,1670900942085
7687,1608874684375248499,1672913162005
7688,1608874684375421487,1673777836938
7689,1608874684375634159,1672818551790
7690,1608874684375794172,1672286562465
7691,1608874684376669910,1671887033263
7692,1608874684376669910,1672835259198
7693,1608874684377171422,1673675103732
7694,1608874684377262959,1671516561188
7695,1608874684377438422,1672804706064
7696,1608874684378562157,1673852078060
7697,1608874684379629695,1672045208187
7698,1608874684379629695,1672463292821
7699,1608874684379629695,1672638712494
7700,1608874684379629695,1673749482071
7701,160887468438055071,1673005450823
7702,1608874684381673745,1670910642487
7703,1608874684381673745,1671776457011
7704,1608874684381805866,1672813658997
7705,1608874684382639759,1670989751962
7706,1608874684384850719,1672199943833
7707,160887468438520088,1673232341981
7708,1608874684388308245,1671525791207
7709,1608874684389064937,1671001693317
7710,1608874684390174711,1671774278316
7711,1608874684390174711,1672898030653
7712,1608874684390174711,1672897994653
7713,1608874684391810591,1670921608395
7714,1608874684394296473,1672024545843
7715,1608874684394296473,1672024578144
7716,1608874684396877650,1673343740634
7717,1608874684397771600,1672362241286
7718,1608874684397771600,1672362073134
7719,1608874684398267916,1671764624327
7720,1608874684399627369,1671506866672
7721,1608874684400434259,1671172174766
7722,1608874684400434259,1671172119394
7723,1608874684405335863,1670992383982
7724,1608874684405335863,1671601164953
7725,1608874684405335863,1673772004817
7726,1608874684405335863,1673769302213
7727,1608874684405335863,1673769247213
7728,1608874684405335863,1673769116274
7729,1608874684406793508,1672289250814
7730,1608874684406793508,1673242634627
7731,1608874684411209631,1672654559638
7732,1608874684411953769,1673155085483
7733,1608874684412645276,1671875104848
7734,1608874684412645276,1672826731780
7735,1608874684412704532,1672812880376
7736,1608874684413967251,1673766937572
7737,1608874684413967251,1674013201665
7738,1608874684414859430,1672901978760
7739,1608874684417651571,1672980691381
7740,1608874684417990432,1670991189343
7741,1608874684417990432,1671521107711
7742,1608874684417997996,1670900767187
7743,1608874684417997996,1673333140747
7744,1608874684418200668,1671182626706
7745,1608874684418200668,1672910358569
7746,1608874684419207796,1670983261842
7747,1608874684419207796,1671844996269
7748,1608874684419372616,1671243907210
7749,1608874684419372616,1671868512012
7750,160887468442014278,1671179826226
7751,1608874684420150719,1670916445751
7752,1608874684420558650,1671158050767
7753,1608874684421201031,1673750299224
7754,1608874684422428560,1670918962059
7755,1608874684423410760,1671523407473
7756,1608874684426753612,1672626527594
7757,1608874684426891860,1672794792083
7758,1608874684427080044,1672461138371
7759,1608874684427080044,1672881372264
7760,1608874684427848519,1672034196681
7761,1608874684431097228,1671002178622
7762,1608874684433237382,1671677206850
7763,16088746844347458,1672902171049
7764,1608874684435078230,1672022357788
7765,1608874684435324461,1671513033288
7766,1608874684435324461,1671513058630
7767,1608874684436906459,1670913356693
7768,1608874684437970867,1671179113464
7769,1608874684437997538,1671263728365
7770,1608874684438033086,1670814325096
7771,160887468444157590,1672542992979
7772,1608874684441618909,1672798122714
7773,1608874684443931749,1672626965566
7774,1608874684443931749,1674009843732
7775,1608874684447221541,1671501881551
7776,1608874684447221541,1673171361197
7777,1608874684448336064,1672902472587
7778,1608874684450112837,1672906612731
7779,1608874684451063039,1671000497569
7780,1608874684451063039,1671255983066
7781,1608874684451063039,1671760507531
7782,1608874684451063039,1671947072567
7783,160887468445136155,1672975651460
7784,1608874684452953536,1670990350293
7785,1608874684453537748,1672897296323
7786,1608874684456546507,1673069068139
7787,1608874684457170711,1672819131147
7788,160887468445763915,1671613503966
7789,160887468445763915,1671847564336
7790,160887468445763915,1672375843387
7791,160887468445763915,1672451999905
7792,160887468445763915,1672908724415
7793,160887468445763915,1673250684517
7794,1608874684458913966,1672206700579
7795,1608874684458913966,1672294618739
7796,1608874684458913966,1673059317013
7797,1608874684458913966,1673755383218
7798,1608874684459605546,1670910493538
7799,1608874684459605546,1672638917422
7800,1608874684460894525,1670985144825
7801,1608874684461875654,1671885150592
7802,1608874684461875654,1672834732352
7803,1608874684462074956,1673670211765
7804,1608874684462569351,1671007351832
7805,1608874684462569351,1671253544567
7806,1608874684462569351,1671870582947
7807,1608874684462820821,1672804082748
7808,1608874684463912416,1672214348961
7809,1608874684463912416,1672216330068
7810,160887468446413586,1671847595336
7811,160887468446413586,1672376041568
7812,160887468446413586,1672975859393
7813,1608874684464717839,1672037385569
7814,1608874684464717839,1672474033007
7815,1608874684464717839,1672813483167
7816,1608874684464839262,1672545939814
7817,1608874684467617221,1672900148183
7818,1608874684467617221,1672900111183
7819,1608874684471904113,1671259631904
7820,1608874684471904113,1672814045533
7821,1608874684474503779,1672923550415
7822,1608874684474503779,1672924498219
7823,1608874684476752177,1673076272222
7824,1608874684476785171,1673178915120
7825,1608874684477681133,1673750633544
7826,1608874684482558002,1670914539766
7827,1608874684482664362,1671606037698
7828,1608874684482664362,1673161356390
7829,1608874684483938369,1671585745060
7830,1608874684484645920,1671613803463
7831,160887468448585755,1672627713037
7832,160887468448607693,1673065385241
7833,1608874684486989619,1671789735453
7834,1608874684486989619,1672544350198
7835,1608874684487741591,1672216570785
7836,1608874684487741591,1672548986040
7837,1608874684487772466,1671243229996
7838,160887468449040792,1673507781617
7839,1608874684490446619,1670994916823
7840,1608874684491229921,1673164688846
7841,1608874684492127465,1672806125336
7842,1608874684492127465,1672806162336
7843,1608874684492127465,1672890936754
7844,1608874684492127465,1672890978754
7845,1608874684493080693,1673156943655
7846,1608874684493322861,1673159614220
7847,1608874684498426191,1671177340699
7848,1608874684498824635,1671507636388
7849,1608874684499204867,1672566080735
7850,1608874684499246947,1673761405788
7851,1608874684502164796,1671859320876
7852,1608874684502588068,1672366133326
7853,1608874684503012201,1670910732108
7854,1608874684504927336,1671674545219
7855,1608874684505270194,1670989052142
7856,1608874684505310559,1671762863308
7857,1608874684505310559,1672892035554
7858,1608874684505310559,1672892084982
7859,1608874684505310559,1673834673983
7860,1608874684505310559,1673834760123
7861,160887468450698118,1670904506881
7862,160887468450698118,1672983727828
7863,1608874684508576582,1670997918829
7864,1608874684508576582,1672363946956
7865,1608874684508576582,1672988471063
7866,1608874684511520831,1671605461703
7867,1608874684511520831,1672554759906
7868,1608874684511520831,1672555162152
7869,1608874684511753744,1670997857446
7870,1608874684512457281,1671511111853
7871,1608874684513327660,1671182470650
7872,1608874684513423561,1672382684893
7873,1608874684514914245,1673319075002
7874,1608874684516944320,1671601787092
7875,1608874684518511809,1671955327202
7876,1608874684518774671,1672373302060
7877,1608874684518774671,1674013834054
7878,1608874684519174808,1671942208766
7879,1608874684520081888,1672034965913
7880,1608874684520739423,1672631137590
7881,1608874684521999689,1671521819509
7882,1608874684521999689,1672566465992
7883,1608874684523073920,1670652108778
7884,160887468452446543,1671162272628
7885,160887468452495589,1673175280088
7886,1608874684525054956,1672975352812
7887,1608874684526600382,1671245212950
7888,1608874684527704735,1672547278893
7889,1608874684529363584,1672988788108
7890,1608874684529401710,1670997272872
7891,1608874684529401710,1673859933197
7892,1608874684529673418,1672969370576
7893,1608874684531927057,1673768324871
7894,1608874684532400627,1671172149942
7895,1608874684532400627,1673763592525
7896,1608874684534374018,1673077207058
7897,1608874684534631647,1671525777635
7898,1608874684536109404,1671786079749
7899,1608874684536109404,1672564197847
7900,1608874684536692418,1672043304131
7901,160887468453669275,1671765871159
7902,1608874684539792496,1672628558201
7903,1608874684540957698,1670924885526
7904,1608874684540957698,1673524147968
7905,1608874684541050241,1673505872457
7906,1608874684541919666,1670990962254
7907,1608874684541919666,1673236262694
7908,1608874684542125601,1671591238307
7909,1608874684542125601,1671852763066
7910,160887468454222993,1673151109702
7911,1608874684542309883,1670994141482
7912,160887468454310455,1672826182235
7913,1608874684543950580,1671338468454
7914,1608874684544826946,1671158635731
7915,1608874684545535646,1672648155801
7916,160887468454596327,1670895574902
7917,1608874684546081548,1672281159151
7918,1608874684546195838,1671595192592
7919,1608874684546195838,1671771518315
7920,1608874684546288992,1672024307603
7921,1608874684546598937,1672884504704
7922,1608874684548009462,1672819230828
7923,1608874684548234469,1671006836160
7924,1608874684548663197,1673067669448
7925,160887468454870055,1670828922330
7926,1608874684551365878,1670738114643
7927,1608874684552654144,1673061142592
7928,160887468455321239,1673341314643
7929,1608874684553466871,1671515643481
7930,1608874684555718368,1673319803529
7931,1608874684555718368,1673319837529
7932,1608874684556699823,1672021624675
7933,1608874684556699823,1672637768068
7934,1608874684557603361,1670900082190
7935,1608874684558470642,1672539148666
7936,1608874684558581733,1671251577814
7937,1608874684558611964,1672909119682
7938,1608874684558611964,1674015597982
7939,1608874684562849375,1673165524653
7940,160887468456531804,1670985020173
7941,1608874684568890719,1671330082116
7942,1608874684568890719,1672881981311
7943,1608874684569472169,1671768335884
7944,1608874684569885420,1671175498361
7945,1608874684570462373,1673321383646
7946,1608874684572271379,1671845029051
7947,1608874684572271379,1672844558456
7948,1608874684575641713,1673086019682
7949,1608874684575700665,1671504621766
7950,160887468457653599,1671244866182
7951,1608874684577346365,1672883277017
7952,1608874684578113242,1673176304378
7953,1608874684579195147,1672978488416
7954,160887468458023773,1671778733599
7955,160887468458023773,1672546399235
7956,1608874684580784101,1671246832853
7957,1608874684581850542,1671604317704
7958,1608874684582063002,1670912556265
7959,1608874684584276304,1673151077407
7960,1608874684589597360,1673332310570
7961,1608874684589597360,1673868582974
7962,1608874684589783915,1670911683814
7963,1608874684589783915,1671245119606
7964,1608874684589783915,1671245083730
7965,1608874684590171648,1670900848999
7966,1608874684590747862,1672556824028
7967,1608874684593705399,1672557642992
7968,16088746845954108,1670985078889
7969,1608874684596748452,1673167309800
7970,1608874684598046963,1671526499720
7971,1608874684598859102,1672987613933
7972,1608874684599922229,1672821186030
7973,1608874684599950609,1671246290949
7974,160887468460048281,1670912949614
7975,160887468460048281,1673502884896
7976,1608874684601222415,1671962388269
7977,1608874684602504824,1671161471484
7978,1608874684602636673,1670998953697
7979,1608874684603135028,1671593068931
7980,1608874684603457423,1671001885467
7981,1608874684604538024,1670996807751
7982,1608874684604611008,1672297107416
7983,1608874684604611008,1673061849057
7984,1608874684607067021,1672199954716
7985,1608874684607067021,1673682088006
7986,1608874684607067021,1673682140006
7987,1608874684607997651,1670986552758
7988,1608874684608497938,1673150022117
7989,1608874684609004193,1671606975776
7990,1608874684609004193,1671781492404
7991,1608874684609004193,1672371149642
7992,1608874684610887984,1671760964017
7993,1608874684611494882,1671502530155
7994,1608874684611660634,1673079320434
7995,1608874684612903622,1671502245227
7996,1608874684612903622,1672907360197
7997,1608874684612964169,1671162058901
7998,1608874684612964169,1671781188335
7999,1608874684612964169,1673503394952
8000,1608874684613014471,1671866114943
8001,1608874684613014471,1672819786123
8002,1608874684614703771,1672301115383
8003,1608874684614897795,1672910740950
8004,1608874684614897795,1672910653930
8005,1608874684615877712,1672640180835
8006,1608874684615877712,1673505075121
8007,1608874684615877712,1673855945862
8008,1608874684616397195,1672638653583
8009,160887468461787900,1671521059684
8010,160887468461992452,1671936451809
8011,1608874684620330921,1672040750364
8012,1608874684620330921,1672040771382
8013,1608874684623313746,1671863298169
8014,1608874684623737654,1670990217068
8015,1608874684623821123,1670993404975
8016,1608874684625013557,1672279591177
8017,1608874684625013557,1673836125739
8018,1608874684628156243,1672891453239
8019,1608874684630822572,1672540053595
8020,1608874684631203950,1673005667888
8021,1608874684632988020,1672021817212
8022,1608874684633063187,1673511221917
8023,1608874684633652327,1673142784018
8024,1608874684634771857,1672803300718
8025,1608874684635479050,1671169428815
8026,1608874684638370505,1672190579486
8027,1608874684638370505,1673054464154
8028,160887468463860392,1671865114789
8029,1608874684640554028,1671589906879
8030,1608874684640944880,1672880526235
8031,160887468464108042,1673238236625
8032,160887468464383410,1671164400518
8033,1608874684643962271,1671778267174
8034,1608874684643962271,1674007732948
8035,1608874684644327033,1673254612271
8036,1608874684647031796,1673143339070
8037,1608874684648786518,1671519961025
8038,1608874684649233749,1670915350785
8039,1608874684649238619,1672471927996
8040,1608874684649238619,1673149691430
8041,160887468464973486,1673164002626
8042,1608874684650319808,1671168798993
8043,1608874684650340916,1670913095871
8044,1608874684650402626,1672802683752
8045,1608874684650402626,1672802814509
8046,1608874684650468332,1671506049585
8047,1608874684650893283,1673508778547
8048,1608874684651313306,1673140469078
8049,1608874684651487490,1673145081767
8050,1608874684651620386,1670922445603
8051,1608874684651620386,1673253353430
8052,1608874684651791943,1670982986566
8053,1608874684652053012,1671778470217
8054,1608874684652053012,1672997912335
8055,1608874684653074137,1672032531627
8056,1608874684653485189,1671845312832
8057,1608874684655919168,1672291082839
8058,1608874684655933300,1671176989752
8059,1608874684655982995,1670911139980
8060,1608874684655982995,1671162717213
8061,1608874684655982995,1672544726671
8062,1608874684655982995,1672545249837
8063,1608874684656073560,1672366484637
8064,1608874684656281889,1671847769236
8065,1608874684656281889,1673485714437
8066,1608874684657041755,1672823259188
8067,1608874684657210022,1673938305365
8068,1608874684657381842,1672538805433
8069,1608874684658969357,1673323225629
8070,1608874684660211238,1673936864252
8071,1608874684661425729,1670904442198
8072,1608874684662410270,1670995401016
8073,1608874684662731343,1670988351691
8074,1608874684662731343,1673861901880
8075,1608874684662890026,1672631850771
8076,160887468466393424,1672538652293
8077,1608874684665818652,1672978164707
8078,1608874684665818652,1672978125707
8079,160887468466621194,1671764837574
8080,160887468466621194,1673344133073
8081,1608874684666761180,1671248902039
8082,1608874684666832354,1673343447273
8083,160887468466688148,1670986002380
8084,160887468466688148,1672550902040
8085,1608874684667296624,1673764744814
8086,1608874684667399037,1673317163163
8087,1608874684667592036,1673928267308
8088,1608874684667705957,1671006689032
8089,1608874684669112207,1672371619967
8090,1608874684669462500,1670908247554
8091,1608874684669462500,1671935871068
8092,1608874684670341837,1671171508682
8093,1608874684670341837,1673764454723
8094,1608874684670341837,1673764418723
8095,1608874684671441051,1670899376672
8096,1608874684672151602,1673156875939
8097,1608874684673153314,1672040923605
8098,1608874684673153314,1672390369099
8099,1608874684673610467,1673234401033
8100,1608874684674879046,1671950582153
8101,1608874684679168362,1673162975856
8102,1608874684679693516,1672032237533
8103,1608874684679812072,1670995140831
8104,1608874684681240894,1672032123406
8105,1608874684681240894,1672387147562
8106,1608874684681240894,1672632941109
8107,1608874684681240894,1672908930717
8108,1608874684681240894,1673249623606
8109,1608874684682072907,1673170772829
8110,1608874684682072907,1673170728526
8111,1608874684683856732,1672379807850
8112,1608874684684475599,1673235088974
8113,1608874684686383101,1672890956187
8114,1608874684690978622,1674040719145
8115,1608874684693456049,1672301983320
8116,160887468469436424,1673146539726
8117,1608874684696273424,1672185243071
8118,1608874684696273424,1672185194308
8119,1608874684696560644,1672043685311
8120,160887468469716224,1673080105071
8121,1608874684697415467,1671167766723
8122,1608874684700102619,1671796289223
8123,1608874684701733743,1674034118967
8124,1608874684702202169,1671251342410
8125,1608874684702202169,1671250813567
8126,1608874684702235823,1671248228157
8127,1608874684702603735,1671510969366
8128,1608874684702694512,1671609835737
8129,1608874684702956617,1671001492052
8130,1608874684703568798,1673259553058
8131,1608874684704097626,1672630177610
8132,1608874684704319792,1671767717219
8133,1608874684704319792,1672539142962
8134,1608874684705098667,1671159749794
8135,1608874684706885816,1671183687522
8136,1608874684707534903,1670998976127
8137,1608874684708448322,1673243252342
8138,1608874684709178095,1673935536778
8139,1608874684710402912,1672480473339
8140,1608874684710402912,1672918472691
8141,1608874684710529122,1670896816450
8142,1608874684710976086,1670993999072
8143,1608874684713669117,1673154241433
8144,1608874684715701342,1672994195906
8145,160887468471872683,1673674101816
8146,160887468471956315,1672567525165
8147,1608874684720197046,1670913926681
8148,1608874684720269304,1670898974485
8149,1608874684721036184,1671781865698
8150,1608874684721036184,1672817064451
8151,1608874684721036184,1672817043451
8152,160887468472471311,1672482357816
8153,160887468472471311,1672977002997
8154,1608874684727361051,1671001029642
8155,1608874684727374706,1673145592464
8156,1608874684731682910,1671693525086
8157,1608874684733420495,1672796443662
8158,1608874684737714024,1671778520784
8159,1608874684739072635,1673679616493
8160,1608874684740867189,1671152407380
8161,1608874684741779543,1670903153878
8162,1608874684743013244,1670905765603
8163,1608874684743013244,1672972595151
8164,1608874684743838533,1672998358172
8165,1608874684743838533,1672998912420
8166,1608874684744656257,1671178325931
8167,1608874684744656257,1672902153804
8168,1608874684747037691,1672798684124
8169,160887468474851992,1670999226099
8170,1608874684749390686,1671507778618
8171,1608874684749401398,1672887712902
8172,160887468474964626,1670994163496
8173,1608874684750706137,1672805891975
8174,1608874684750948583,1672900405453
8175,1608874684752028321,1671605921748
8176,1608874684752900818,1672559116015
8177,1608874684753053324,1672900160007
8178,1608874684755009448,1670830922073
8179,16088746847553734,1672993892796
8180,1608874684755888513,1670911577684
8181,1608874684755888513,1672032832104
8182,1608874684756278404,1671609451008
8183,1608874684758297712,1672366600638
8184,1608874684758623223,1672893346140
8185,1608874684758857861,1672560339579
8186,1608874684758857861,1672560357579
8187,1608874684760418902,1673071992118
8188,1608874684760573314,1670816149787
8189,1608874684761854774,1670921693143
8190,1608874684761899089,1670914791056
8191,1608874684761899089,1673320033476
8192,1608874684761905572,1671249277060
8193,1608874684763753907,1672902879924
8194,1608874684764044867,1670999064294
8195,160887468476422843,1673169457816
8196,1608874684766598047,1670921308782
8197,1608874684767845273,1672555401905
8198,1608874684768176123,1672629517075
8199,1608874684768294316,1673335734081
8200,1608874684768545777,1672030693307
8201,1608874684768545777,1673154908715
8202,1608874684769672526,1674038416610
8203,1608874684770393919,1672628696794
8204,160887468477077723,1670915223239
8205,160887468477077723,1673758865076
8206,1608874684771962674,1671951843049
8207,1608874684772793224,1672636894150
8208,1608874684772793224,1672636850150
8209,1608874684773128965,1673070744345
8210,1608874684774009926,1673071127982
8211,1608874684774852572,1673068713872
8212,1608874684775085018,1673759112566
8213,1608874684775342885,1670989895240
8214,1608874684776674354,1672890524821
8215,160887468477732393,1673232233386
8216,1608874684779946865,1672907146381
8217,1608874684780664349,1672194660011
8218,1608874684782321721,1671587499150
8219,1608874684783801560,1672991657506
8220,1608874684784848570,1673082828193
8221,1608874684785555403,1673343752510
8222,160887468478599935,1672992572558
8223,1608874684786519439,1671168622093
8224,1608874684786519439,1673342021879
8225,1608874684786998901,1671010115408
8226,1608874684786998901,1672544860646
8227,1608874684790245216,1672629009449
8228,1608874684791553421,1671157631435
8229,1608874684791553421,1673138010080
8230,1608874684795533469,1671352843959
8231,160887468479565276,1671000067545
8232,160887468479590241,1671264751295
8233,160887468479606662,1673235862326
8234,160887468479764373,1673250105798
8235,1608874684797716716,1671605748537
8236,1608874684798839083,1672977547438
8237,1608874684798968471,1672540542125
8238,1608874684798968471,1673755337455
8239,1608874684801123577,1671505682968
8240,1608874684801840423,1672188349938
8241,1608874684802095053,1670988672978
8242,1608874684803085927,1672049094158
8243,1608874684803085927,1672049001559
8244,1608874684803085927,1673511339780
8245,1608874684803692561,1671860570223
8246,1608874684803897781,1672560024447
8247,1608874684804749349,1672882050086
8248,1608874684806136014,1672804009221
8249,1608874684806136014,1672804038221
8250,1608874684807613628,1672283945746
8251,1608874684807613628,1672813844618
8252,1608874684810459776,1672994882687
8253,1608874684810821699,1673229261875
8254,1608874684813925112,1672132047162
8255,1608874684813925112,1672132007427
8256,1608874684814145427,1673173418458
8257,1608874684814390898,1671858910452
8258,1608874684814390898,1671858650940
8259,1608874684814647068,1671782637929
8260,1608874684814647068,1673863982742
8261,1608874684815601461,1670899082179
8262,1608874684815601461,1672641587364
8263,1608874684819702991,1671250074178
8264,1608874684822859000,1672976557755
8265,1608874684823207453,1671849196545
8266,1608874684823580796,1672545320789
8267,1608874684823753740,1673064462225
8268,1608874684826999991,1670910426270
8269,160887468482720480,1672889703832
8270,1608874684827920037,1671004746627
8271,1608874684828019386,1672636465216
8272,1608874684831186071,1670986991589
8273,1608874684831186071,1671593444090
8274,1608874684831807143,1673247843329
8275,160887468483209118,1673517286174
8276,1608874684833387394,1671591478688
8277,1608874684833622558,1671589190671
8278,1608874684833622558,1672279671025
8279,160887468483404852,1670900265917
8280,1608874684834961579,1671161300801
8281,1608874684834961579,1671760575032
8282,1608874684834961579,1671760146132
8283,1608874684835136080,1671158399922
8284,1608874684835136080,1671932555473
8285,1608874684836545346,1672024051796
8286,1608874684836545346,1672370318745
8287,1608874684836592815,1670912639375
8288,1608874684836592815,1672646570409
8289,1608874684836687241,1671949436812
8290,1608874684837083886,1671009387129
8291,1608874684837166018,1673145943110
8292,1608874684837311861,1670901373110
8293,1608874684837311861,1672459366841
8294,1608874684837861900,1670907420960
8295,1608874684838677531,1671244180609
8296,1608874684838677531,1671244143206
8297,1608874684838677531,1671244210501
8298,1608874684838768711,1671100519946
8299,1608874684838842884,1672632181107
8300,1608874684839084067,1673149931332
8301,1608874684840032471,1672635249565
8302,1608874684841048097,1673756912979
8303,1608874684841533892,1673140388941
8304,1608874684841638719,1673493897284
8305,1608874684841638719,1673493787742
8306,1608874684843003327,1672650454621
8307,1608874684843003327,1672650433621
8308,1608874684844830126,1671695522674
8309,1608874684848963994,1670916022116
8310,1608874684848963994,1671677255882
8311,1608874684848963994,1672629942852
8312,1608874684848963994,1672629953852
8313,1608874684849004496,1673168885440
8314,1608874684850483222,1671787716449
8315,1608874684852308878,1672648550624
8316,1608874684853747986,1672887892854
8317,1608874684856135720,1673257024189
8318,1608874684856450317,1673145914751
8319,1608874684856450317,1673514012693
8320,1608874684858103368,1670908415186
8321,1608874684859098161,1670991586266
8322,1608874684861078117,1672638723725
8323,1608874684861128424,1672208800044
8324,1608874684861128424,1672816732941
8325,1608874684861685515,1670990923451
8326,1608874684861685515,1673164521384
8327,1608874684861685515,1673164511384
8328,1608874684865157053,1671159653872
8329,1608874684865157053,1671174194417
8330,1608874684865157053,1671517260862
8331,1608874684866954796,1671851892501
8332,1608874684867013678,1673057066632
8333,1608874684867013678,1673765613538
8334,1608874684867132200,1671524942399
8335,1608874684867972545,1672539347948
8336,1608874684868700521,1673338297041
8337,1608874684868792182,1673152730071
8338,1608874684870878563,1671239089362
