,storeid,createtime
5187,1510839044366536704,1673767860000
5188,1510839044366536704,1674017700000
5189,1510839044366536704,1674017700000
5190,1510839533967777792,1673501280000
5191,1510839643501891584,1672632180000
5192,1510840543545139200,1673838600000
5193,1510841396347670528,1673155080000
5194,1510842068824760320,1672628700000
5195,1510843034839945216,1672628340000
5196,1510843221310447616,1672816380000
5197,1510843398569988096,1672630740000
5198,1510843398569988096,1673836980000
5199,1510844065045028864,1673164440000
5200,1510844188110102528,1673240520000
5201,1510845780657971200,1672640820000
5202,1510846520227012608,1672840980000
5203,1510846836712415232,1673850240000
5204,1510846836712415232,1673850240000
5205,1510847712482955264,1674023400000
5206,1510848081304883200,1673782860000
5207,1510850296908357632,1672835760000
5208,1510852415602167808,1673164080000
5209,1510853662967341056,1673757780000
5210,1510854284168929280,1673756400000
5211,1510855620511797248,1674047160000
5212,1510856292334575616,1672651440000
5213,1510856292334575616,1673493420000
5214,1510857079580135424,1672642140000
5215,1510857079580135424,1673751780000
5216,1510858711013396480,1672624800000
5217,1510859630048452608,1672836660000
5218,1510860459602092032,1673860380000
5219,1510860796304039936,1673847900000
5220,1510861712524447744,1673262840000
5221,1510862064464437248,1672639320000
5222,1510862064464437248,1674011220000
5223,1510862437589585920,1673503320000
5224,1510866669482938368,1673140380000
5225,1510866985209171968,1673145780000
5226,1510869237617528832,1673168700000
5227,1510870180056801280,1673772300000
5228,1510870421933789184,1672628940000
5229,1510871142347444224,1673152680000
5230,1510871142347444224,1673152680000
5231,1510871341799317504,1673790480000
5232,1510871778908573696,1673515560000
5233,1510871926745206784,1673165700000
5234,1510873371372556288,1672813200000
5235,1510873407703617536,1672642440000
5236,1510873550637109248,1672819560000
5237,1510874056956710912,1673840100000
5238,1510874670436585472,1673834100000
5239,1510875031838924800,1673246040000
5240,1510875031838924800,1673847840000
5241,1510876594397519872,1672665720000
5242,1510876752917045248,1673144820000
5243,1510876752917045248,1673518380000
5244,1510877253985243136,1673157780000
5245,1510877253985243136,1673157780000
5246,1510881977744625664,1674024360000
5247,1510882082656751616,1673158140000
5248,1510882862331727872,1672647780000
5249,1510885513706475520,1672537200000
5250,1510885513706475520,1673142360000
5251,1510886227883200512,1673169060000
5252,1510886227883200512,1673846100000
5253,1510886416115175424,1673532360000
5254,1510888184572153856,1672638300000
5255,1510891049701351424,1672649400000
5256,1510891524341374976,1673858820000
5257,1510891737642704896,1672829940000
5258,1510891841631948800,1673241000000
5259,1510892025556373504,1672623240000
5260,1510892025556373504,1673244900000
5261,1510892025556373504,1673524140000
5262,1510894724779741184,1672808700000
5263,1510894778756374528,1672654320000
5264,1510896659591340032,1673756100000
5265,1510896764276973568,1673155620000
5266,1510897787389353984,1673753640000
5267,1510898579676602368,1673172960000
5268,1510899842765950976,1673158500000
5269,1510900315879383040,1674045960000
5270,1510901749886619648,1673518740000
5271,1510901749886619648,1673772060000
5272,1510901749886619648,1673760540000
5273,1510903173898964992,1672736820000
5274,1510904525979131904,1673511300000
5275,1510906537458278400,1673148840000
5276,1510906537458278400,1673148840000
5277,1510906691879833600,1672651800000
5278,1510906846368768000,1673518080000
5279,1510908192329310208,1673148720000
5280,1510908741464231936,1673518920000
5281,1510909795182448640,1673781480000
5282,1510911015955734528,1673166840000
5283,1510911095563624448,1672835940000
5284,1510913951964205056,1673860440000
5285,1510914342923669504,1674010680000
5286,1510914342923669504,1674010680000
5287,1510914956592287744,1673785980000
5288,1510915884485578752,1672650000000
5289,1510915884485578752,1673166240000
5290,1510917924452573184,1674011040000
5291,1510917924452573184,1674011040000
5292,1510918397817528320,1673255400000
5293,1510918397817528320,1673843160000
5294,1510918548351098880,1672650300000
5295,1510919596616585216,1674010860000
5296,1510919596616585216,1674010860000
5297,1510920925376286720,1673250720000
5298,1510921945435213824,1673277060000
5299,1510924200238653440,1673228880000
5300,1510925838202310656,1673495400000
5301,1510925838202310656,1673495400000
5302,1510931102552952832,1673863500000
5303,1510935855831982080,1673787840000
5304,1510943763474812928,1673241480000
5305,1511140823864053760,1673223540000
5306,1511140823864053760,1673852520000
5307,1511143212830695424,1673484900000
5308,1511144093496123392,1673234220000
5309,1511146064605093888,1674003780000
5310,1511146674658222080,1673146260000
5311,1511149446036201472,1673777760000
5312,1511149627607621632,1673226180000
5313,1511149627607621632,1673851920000
5314,1511150697813647360,1672807080000
5315,1511150823244173312,1673783700000
5316,1511150823244173312,1673783760000
5317,1511150935282556928,1673748600000
5318,1511151002324312064,1672791900000
5319,1511151179793567744,1672642800000
5320,1511151179793567744,1673490720000
5321,1511151413114310656,1672637280000
5322,1511151616768741376,1673763120000
5323,1511152607656419328,1673150160000
5324,1511153229424238592,1672625400000
5325,1511155129120854016,1673235240000
5326,1511155951699501056,1673233920000
5327,1511156474171232256,1673229720000
5328,1511157083385499648,1672638540000
5329,1511158501861363712,1673235960000
5330,1511158830304862208,1673507160000
5331,1511158830304862208,1674013320000
5332,1511159550722711552,1672803960000
5333,1511159550722711552,1673753280000
5334,1511159550722711552,1673753280000
5335,1511161048840019968,1673230440000
5336,1511164873651003392,1674006480000
5337,1511165336232402944,1674025680000
5338,1511165436039925760,1673243700000
5339,1511166600462602240,1674004620000
5340,1511168992331702272,1672793400000
5341,1511169202491498496,1672804980000
5342,1511169325384605696,1672662480000
5343,1511170489991696384,1673253480000
5344,1511170701506387968,1673522100000
5345,1511170806863110144,1672647180000
5346,1511171324561723392,1673144280000
5347,1511171837399273472,1673486700000
5348,1511172140097998848,1673838360000
5349,1511172146867740672,1673144700000
5350,1511172337402253312,1673522580000
5351,1511173421181046784,1672799580000
5352,1511173500243677184,1672653420000
5353,1511173500243677184,1673840400000
5354,1511175051968520192,1673506920000
5355,1511175619101200384,1672628580000
5356,1511176685758980096,1672665780000
5357,1511176685758980096,1672665780000
5358,1511176717052682240,1672653240000
5359,1511177346328170496,1672629780000
5360,1511177452775546880,1673178000000
5361,1511177673823621120,1673168160000
5362,1511177978233622528,1673147400000
5363,1511178303489314816,1673250960000
5364,1511178418748788736,1673521260000
5365,1511178418748788736,1673782620000
5366,1511178428085309440,1673142000000
5367,1511179822184013824,1673178840000
5368,1511179860037472256,1674010260000
5369,1511179986718035968,1673681640000
5370,1511179986718035968,1674011520000
5371,1511180058969116672,1672801440000
5372,1511180908995289088,1673755800000
5373,1511181673549664256,1672620180000
5374,1511181673549664256,1672620180000
5375,1511181673549664256,1672799640000
5376,1511181673549664256,1672799640000
5377,1511181673549664256,1673863320000
5378,1511181673549664256,1673863320000
5379,1511181861609672704,1672797300000
5380,1511183412008980480,1672654080000
5381,1511184624766951424,1672725720000
5382,1511184866346278912,1673271900000
5383,1511187586792689664,1672649940000
5384,1511187586792689664,1673853660000
5385,1511194326154354688,1673253420000
5386,1511196714156171264,1672657080000
5387,1511197147750600704,1673171820000
5388,1511197147750600704,1673511840000
5389,1511199523786203136,1673235240000
5390,1511200132450881536,1673242560000
5391,1511200145465806848,1673244900000
5392,1511200998314745856,1672628520000
5393,1511205902521475072,1673766000000
5394,1511206484468572160,1673243940000
5395,1511207086338478080,1673840880000
5396,1511212580935438336,1673843160000
5397,1511213224752713728,1673246760000
5398,1511213224752713728,1673766720000
5399,1511213430709817344,1673838060000
5400,1511215195605831680,1674027840000
5401,1511216670952263680,1673490540000
5402,1511217064193564672,1673532480000
5403,1511217064193564672,1673532480000
5404,1511218045933330432,1673498340000
5405,1511218624181051392,1673503320000
5406,1511219710866497536,1673748360000
5407,1511220354872516608,1672800900000
5408,1511220528193605632,1674029940000
5409,1511223295775739904,1673231640000
5410,1511224081972858880,1673251380000
5411,1511225450138046464,1673843820000
5412,1511225450138046464,1673843820000
5413,1511226272573952000,1674014820000
5414,1511230323550330880,1673151300000
5415,1511232488100601856,1673487180000
5416,1511233503843454976,1673770560000
5417,1511235275420995584,1673155020000
5418,1511236569477160960,1672636560000
5419,1511236604570767360,1671799920000
5420,1511236604570767360,1673857020000
5421,1511237278272593920,1673147640000
5422,1511237489468248064,1672649880000
5423,1511238058559938560,1673258640000
5424,1511239076802596864,1672829400000
5425,1511239812588376064,1674013140000
5426,1511240580188086272,1674031800000
5427,1511240855065993216,1673137260000
5428,1511240855065993216,1674005520000
5429,1511241437038120960,1673267760000
5430,1511241792757043200,1673753220000
5431,1511243379328028672,1672628880000
5432,1511247432472727552,1673852940000
5433,1511248237976227840,1673158800000
5434,1511249199105318912,1673871300000
5435,1511249511241228288,1672645800000
5436,1511249733233020928,1673856960000
5437,1511250565882191872,1673240100000
5438,1511251054673661952,1673255280000
5439,1511251101784084480,1673249100000
5440,1511253436031836160,1673174220000
5441,1511254381528485888,1673753340000
5442,1511257816793620480,1673255760000
5443,1511257816793620480,1673775660000
5444,1511258124688953344,1672659420000
5445,1511258124688953344,1674042720000
5446,1511258937557786624,1673511360000
5447,1511259838439759872,1673230140000
5448,1511260188680921088,1673779800000
5449,1511261279208349696,1673155680000
5450,1511262693783511040,1673164500000
5451,1511263267656572928,1673148060000
5452,1511263355665518592,1673853720000
5453,1511263987214454784,1673255880000
5454,1511263987214454784,1673850600000
5455,1511267779096092672,1672828020000
5456,1511267991206105088,1673496660000
5457,1511268314528223232,1674027180000
5458,1511270334706356224,1673880420000
5459,1511270691734036480,1674046320000
5460,1511271590430642176,1673853720000
5461,1511274363566034944,1674036240000
5462,1511275246471221248,1673229900000
5463,1511275246471221248,1673754900000
5464,1511275248547536896,1674026460000
5465,1511275695236583424,1673502900000
5466,1511275889680457728,1673264340000
5467,1511275889680457728,1673862420000
5468,1511277309892628480,1672659180000
5469,1511277934537740288,1673152500000
5470,1511278922531348480,1673482680000
5471,1511281342795616256,1673858760000
5472,1511285394547941376,1673864040000
5473,1511285394547941376,1673864040000
5474,1511300216006123520,1672804800000
5475,1511320336505901056,1672640400000
5476,1511320336505901056,1673247360000
5477,1511326868526206976,1673257440000
5478,1511326868526206976,1673767500000
5479,1511500040244432896,1672791420000
5480,1511502978719289344,1672793400000
5481,1511506188582391808,1673831700000
5482,1511506843120443392,1672673940000
5483,1511509168887042048,1673225940000
5484,1511510328616427520,1672795080000
5485,1511511264797528064,1673226720000
5486,1511511665177399296,1673152380000
5487,1511511665177399296,1673152380000
5488,1511512512628133888,1673505780000
5489,1511514294226001920,1673232840000
5490,1511514428049330176,1673146920000
5491,1511514428049330176,1673146920000
5492,1511514428049330176,1673769840000
5493,1511514428049330176,1673769840000
5494,1511514616876896256,1672623300000
5495,1511515355431051264,1673510640000
5496,1511516481362464768,1672661820000
5497,1511516481362464768,1672661820000
5498,1511517571483045888,1673172660000
5499,1511517571483045888,1673515500000
5500,1511518430615052288,1673835660000
5501,1511519470743724032,1673489220000
5502,1511519470743724032,1673752920000
5503,1511519919953682432,1673227320000
5504,1511519946558152704,1674007620000
5505,1511520024777592832,1673835540000
5506,1511520652866228224,1672832640000
5507,1511521084753846272,1674016680000
5508,1511521133789319168,1673232180000
5509,1511522376964382720,1673147880000
5510,1511522427216338944,1672840620000
5511,1511522722402930688,1673865240000
5512,1511522875243503616,1673527620000
5513,1511524082590687232,1673871300000
5514,1511524249448488960,1674033900000
5515,1511525681056718848,1674018780000
5516,1511526099975413760,1673772240000
5517,1511526425247748096,1673487660000
5518,1511526425247748096,1674008520000
5519,1511527005890416640,1673507280000
5520,1511527262489546752,1672800420000
5521,1511527718154539008,1672674000000
5522,1511528293940338688,1672822260000
5523,1511528293940338688,1674018300000
5524,1511529982638297088,1672670940000
5525,1511530908170194944,1673500560000
5526,1511532173927391232,1672820460000
5527,1511532216163897344,1673141520000
5528,1511532659409690624,1672793640000
5529,1511532936409780224,1674024120000
5530,1511533494583697408,1673150640000
5531,1511533495082819584,1673500740000
5532,1511534836760842240,1673501400000
5533,1511535270879694848,1673767620000
5534,1511535552363630592,1673522640000
5535,1511535653404549120,1672623360000
5536,1511536100374614016,1673750220000
5537,1511537199282397184,1672628340000
5538,1511537199282397184,1673154060000
5539,1511537512722599936,1673235420000
5540,1511537777219604480,1673855820000
5541,1511537798681993216,1673233440000
5542,1511537930202648576,1673259960000
5543,1511538171668865024,1673140860000
5544,1511538311276138496,1672798440000
5545,1511538949414461440,1672807440000
5546,1511538949414461440,1673514360000
5547,1511539068687749120,1673852340000
5548,1511539935604383744,1673489460000
5549,1511540934536601600,1673784900000
5550,1511541899708731392,1673854860000
5551,1511542364097875968,1673772600000
5552,1511542752700276736,1672674060000
5553,1511542752700276736,1672674060000
5554,1511543880951140352,1672620600000
5555,1511543880951140352,1673228340000
5556,1511543880951140352,1673836380000
5557,1511544403280535552,1674005100000
5558,1511545228308385792,1673499420000
5559,1511545257177780224,1673231640000
5560,1511546565121286144,1674057180000
5561,1511547827590012928,1672643400000
5562,1511548164413460480,1672835340000
5563,1511548255736176640,1673244960000
5564,1511548409516003328,1672800720000
5565,1511549195117666304,1673484480000
5566,1511549344128569344,1672806060000
5567,1511549699306426368,1673244180000
5568,1511550648183955456,1673787960000
5569,1511552810024570880,1673840340000
5570,1511552933525852160,1673522280000
5571,1511553826119880704,1672651620000
5572,1511553826119880704,1672821660000
5573,1511554851543322624,1673172900000
5574,1511554910091612160,1673538600000
5575,1511555509700923392,1673851020000
5576,1511556200146276352,1673538540000
5577,1511556200146276352,1674048780000
5578,1511557025014878208,1673249580000
5579,1511557280473292800,1673241720000
5580,1511558270987542528,1672804980000
5581,1511563358086897664,1673761200000
5582,1511563358086897664,1673761200000
5583,1511563801915564032,1672674060000
5584,1511564119403405312,1673238000000
5585,1511564695738388480,1674033240000
5586,1511564957249048576,1672627980000
5587,1511567567075020800,1672648320000
5588,1511567567075020800,1673834880000
5589,1511568750338646016,1672811760000
5590,1511568750338646016,1673500620000
5591,1511570542971457536,1673750460000
5592,1511573779011346432,1672825200000
5593,1511581092400992256,1673767080000
5594,1511581441035735040,1673507940000
5595,1511581942611578880,1673241420000
5596,1511581942611578880,1673848980000
5597,1511581982746873856,1673855820000
5598,1511583516046139392,1673266080000
5599,1511585814331793412,1673866920000
5600,1511585819343851520,1672817160000
5601,1511586840254357504,1673154000000
5602,1511587448453468160,1673242680000
5603,1511587448453468160,1673768520000
5604,1511588065494306816,1673231820000
5605,1511588500468797440,1673166480000
5606,1511589126728851456,1673237460000
5607,1511590503907598336,1674023520000
5608,1511590790718300160,1672644780000
5609,1511591162551738368,1672820520000
5610,1511591613082902528,1673162160000
5611,1511591613082902528,1673862180000
5612,1511593976786980864,1672674120000
5613,1511594869704105984,1672648200000
5614,1511594869704105984,1673161140000
5615,1511594869704105984,1673251260000
5616,1511595051254419456,1673238600000
5617,1511595051254419456,1673751120000
5618,1511595051254419456,1674029880000
5619,1511595177733791744,1672674120000
5620,1511595609524670464,1673241180000
5621,1511596073423081472,1672813260000
5622,1511596197276684288,1673250660000
5623,1511596197276684288,1673250660000
5624,1511596294127357952,1673883360000
5625,1511597065489358848,1673501160000
5626,1511597633154715648,1673781360000
5627,1511598134613254144,1672650780000
5628,1511598134613254144,1673160300000
5629,1511598134613254144,1673252940000
5630,1511598134613254144,1673861340000
5631,1511599781078900736,1673508000000
5632,1511600876245229568,1672802100000
5633,1511601409609568256,1672804140000
5634,1511602144942497792,1672627680000
5635,1511604167339417600,1673744580000
5636,1511604777820364800,1672803300000
5637,1511606479592103936,1673851560000
5638,1511607939537051648,1672665900000
5639,1511607939537051648,1674055800000
5640,1511608912993067008,1673789400000
5641,1511609123437940736,1672822140000
5642,1511609287364059136,1673527020000
5643,1511609287364059136,1673527020000
5644,1511609904887107584,1673273700000
5645,1511609904887107584,1673273700000
5646,1511610462519959552,1673225580000
5647,1511611767753674752,1673177760000
5648,1511612596607000576,1673489460000
5649,1511612872910835712,1672800360000
5650,1511613392471855104,1673492640000
5651,1511613688677797888,1673858220000
5652,1511614437432365056,1673246820000
5653,1511614437432365056,1673850720000
5654,1511615026862100480,1673150400000
5655,1511615695249743872,1672634760000
5656,1511616886092341248,1673150220000
5657,1511617122814664704,1673879400000
5658,1511617370685313024,1672807380000
5659,1511618153371799552,1673786100000
5660,1511618239032205312,1673797920000
5661,1511618836602949632,1672798560000
5662,1511618836602949632,1673148240000
5663,1511618836602949632,1674005580000
5664,1511619984382763008,1674030240000
5665,1511621079372931072,1672647480000
5666,1511624388825452544,1673226360000
5667,1511624824496332800,1673158500000
5668,1511624824496332800,1673861280000
5669,1511625398344093696,1673250900000
5670,1511627709128773632,1673864340000
5671,1511628534555217920,1673500680000
5672,1511630594768117760,1673165700000
5673,1511634252427698176,1673749140000
5674,1511634323118497792,1672652340000
5675,1511634329359486976,1672822860000
5676,1511634329359486976,1674033420000
5677,1511635828026249216,1672659060000
5678,1511638519490289664,1673506080000
5679,1511639669970964480,1673837760000
5680,1511644574182023168,1673181900000
5681,1511645901394026496,1673162040000
5682,1511646131208331264,1673620620000
5683,1511647716890124288,1673513700000
5684,1511652351591849984,1672823700000
5685,1511652351591849984,1673863560000
5686,1511653368450523136,1672640040000
5687,1511657195756982272,1673510520000
5688,1511658100976001024,1673523000000
5689,1511659454729560064,1673237280000
5690,1511659454729560064,1673237280000
5691,1511660336854470656,1673858880000
5692,1511668772455452672,1672641300000
5693,1511857923859550208,1673488560000
5694,1511859555452329984,1673237160000
5695,1511871429199798272,1673835120000
5696,1511877160879792128,1673834820000
5697,1511877362608902144,1672627680000
5698,1511879532301389824,1673146440000
5699,1511879532301389824,1673249220000
5700,1511881600156311552,1673748120000
5701,1511881945485807616,1673747580000
5702,1511884114666725376,1672798020000
5703,1511885059773304832,1673187300000
5704,1511885302661390336,1674041220000
5705,1511885781621547008,1672815900000
5706,1511888658603577344,1673493240000
5707,1511888696390062080,1673261700000
5708,1511890173917532160,1673275200000
5709,1511891042260230144,1673516820000
5710,1511891385631121408,1673264580000
5711,1511891806944763904,1673149500000
5712,1511891806944763904,1673768400000
5713,1511892081398910976,1673147040000
5714,1511892986118672384,1673226120000
5715,1511893882009423872,1673145300000
5716,1511894018693537792,1674027780000
5717,1511894275099594752,1672628640000
5718,1511895079416107008,1673227020000
5719,1511896065899630592,1672627200000
5720,1511896065899630592,1673770320000
5721,1511896235433533440,1672660560000
5722,1511896779833221120,1673149140000
5723,1511897096440258560,1673501700000
5724,1511898344912457728,1674012060000
5725,1511898487900475392,1673244060000
5726,1511898584658874368,1674012180000
5727,1511900373508558848,1674047280000
5728,1511900794029477888,1673234220000
5729,1511901760065904640,1672652760000
5730,1511901760065904640,1672652760000
5731,1511902569478361088,1673841540000
5732,1511902858789003264,1673837820000
5733,1511906895752077312,1673790300000
5734,1511908354975604736,1672803120000
5735,1511908354975604736,1672803120000
5736,1511911507385131008,1673768160000
5737,1511911587588612096,1673155380000
5738,1511913413222342656,1672803660000
5739,1511913708815781888,1674032700000
5740,1511914119790465024,1673241900000
5741,1511914735539458048,1673488800000
5742,1511916254691336192,1672832520000
5743,1511916647232053248,1673509320000
5744,1511917640854147072,1672629360000
5745,1511918533318152192,1673249940000
5746,1511919452005081088,1672621740000
5747,1511919973948465152,1673173140000
5748,1511921364850839552,1673258160000
5749,1511921494932983808,1672814400000
5750,1511921616307752960,1673761440000
5751,1511921706002944000,1672633500000
5752,1511922656730161152,1673493000000
5753,1511922976998690816,1673171520000
5754,1511923023345750016,1672631700000
5755,1511926053071884288,1673840700000
5756,1511927158690553856,1672818360000
5757,1511927184712015872,1673193060000
5758,1511927810497978368,1673148720000
5759,1511928652219158528,1673502480000
5760,1511929427230203904,1672813080000
5761,1511931023074660352,1673249520000
5762,1511932381723107328,1672650540000
5763,1511932381723107328,1673850900000
5764,1511932571926269952,1673253240000
5765,1511933006204506112,1673771580000
5766,1511933350032576512,1673249760000
5767,1511934446079709184,1672819320000
5768,1511935175641141248,1674011580000
5769,1511936276528635904,1673240820000
5770,1511936276528635904,1674018900000
5771,1511937828479700992,1673509440000
5772,1511939175493148672,1673846340000
5773,1511940121610690560,1673487660000
5774,1511944437335461888,1673275500000
5775,1511950325270192128,1673237580000
5776,1511950325270192128,1673235180000
5777,1511950522171658240,1673496060000
5778,1511950522171658240,1674020760000
5779,1511951334998413312,1672638300000
5780,1511951691334033408,1673873820000
5781,1511952397436588032,1673264640000
5782,1511952577078628352,1673151360000
5783,1511952995502395392,1672631100000
5784,1511953768181272576,1673499780000
5785,1511953812284514304,1674021720000
5786,1511954530009620480,1673232540000
5787,1511954530009620480,1673232540000
5788,1511956169806323712,1674006300000
5789,1511956488728616960,1673485620000
5790,1511957130264190976,1673767080000
5791,1511959245858545664,1672820700000
5792,1511960491826880512,1672798500000
5793,1511960510869020672,1673506860000
5794,1511960626447126528,1672839000000
5795,1511961245933244416,1673158560000
5796,1511961245933244416,1673862480000
5797,1511961554101477376,1673227980000
5798,1511961554101477376,1673750520000
5799,1511961554101477376,1673828280000
5800,1511963338912047104,1673502900000
5801,1511963938894516224,1673750880000
5802,1511965610823782400,1673250060000
5803,1511969112920821760,1673496240000
5804,1511970143058661376,1673861160000
5805,1511971951428771840,1673515080000
5806,1511971951428771840,1674030720000
5807,1511973005583196160,1673494920000
5808,1511973005583196160,1674009060000
5809,1511973699371274240,1672622700000
5810,1511976796206407680,1672800120000
5811,1511977343374336000,1672634040000
5812,1511977472672010240,1673773800000
5813,1511977604167770112,1673249340000
5814,1511978662310842368,1674048780000
5815,1511980842535227392,1673496300000
5816,1511981587326312448,1674012420000
5817,1511982512191180800,1673769840000
5818,1511982863971651584,1673507160000
5819,1511984227023982592,1673245080000
5820,1511984398827003904,1673791200000
5821,1511984517957685248,1673144400000
5822,1511985674381959168,1672476360000
5823,1511986304861212672,1673254020000
5824,1511987079645630464,1672801260000
5825,1511988685397168128,1672836300000
5826,1511989270364164096,1672824240000
5827,1511991904609509376,1672644960000
5828,1511996103682297856,1673752200000
5829,1511998209336152064,1672649100000
5830,1511998209336152064,1673257440000
5831,1512000468774297600,1673776680000
5832,1512003752243105792,1673526840000
5833,1512006175410102272,1673154420000
5834,1512006222591692800,1674009660000
5835,1512006665757794304,1673778300000
5836,1512007877647273984,1673173140000
5837,1512008223580884992,1673859720000
5838,1512020684635770880,1673528520000
5839,1512022168534388736,1674030360000
5840,1512028601657200640,1673769600000
5841,1512030722469404672,1672830360000
5842,1512226960863141888,1674006240000
5843,1512232715544698880,1673234280000
5844,1512232715544698880,1673234280000
5845,1512233888624283648,1673746020000
5846,1512233888624283648,1673838180000
5847,1512234263725084672,1673249820000
5848,1512238541009195008,1673747820000
5849,1512240968265502720,1673759700000
5850,1512241384759889920,1673753040000
5851,1512241923677757440,1674027180000
5852,1512243127153463296,1672817700000
5853,1512243209093521408,1673257080000
5854,1512243931902124032,1673493900000
5855,1512244076467064832,1672795980000
5856,1512244972752080896,1673836080000
5857,1512245718960705536,1672671240000
5858,1512245868202430464,1673165280000
5859,1512245868202430464,1673506080000
5860,1512247241212039168,1672645620000
5861,1512247241212039168,1673511000000
5862,1512247620171735040,1672626720000
5863,1512250135567147008,1673493240000
5864,1512251687732256768,1674004920000
5865,1512252193825230848,1673162880000
5866,1512253020795179008,1673193000000
5867,1512253020795179008,1673795880000
5868,1512253369698357248,1673763600000
5869,1512253969194557440,1673139960000
5870,1512254491154718720,1673231400000
5871,1512254545353515008,1673275380000
5872,1512254645324615680,1673682900000
5873,1512258146930921472,1672797240000
5874,1512258223317721088,1673537520000
5875,1512258277344550912,1672796940000
5876,1512259162220924928,1672816500000
5877,1512260777644527616,1673136360000
5878,1512261795530805248,1673854560000
5879,1512261879320551424,1672624080000
5880,1512261879320551424,1673837160000
5881,1512263272399904768,1673751420000
5882,1512263327710191616,1673749260000
5883,1512263340448292864,1672651140000
5884,1512263729600012288,1672624800000
5885,1512263811560771584,1673170860000
5886,1512265146175721472,1673145720000
5887,1512265146175721472,1673851560000
5888,1512265209031561216,1672670640000
5889,1512266320232849408,1672803840000
5890,1512266320232849408,1674030000000
5891,1512266569026244608,1673513940000
5892,1512266596058533888,1673181660000
5893,1512267008694161408,1673138340000
5894,1512267416724443136,1673877840000
5895,1512268749351428096,1673482200000
5896,1512269125312061440,1672670400000
5897,1512269125312061440,1674053400000
5898,1512269765589344257,1673493120000
5899,1512274123773054976,1672805340000
5900,1512275031110062080,1674031500000
5901,1512278200292745216,1673148600000
5902,1512278372523315200,1673182320000
5903,1512280243212394496,1674055440000
5904,1512283564723675136,1673245320000
5905,1512283634688724992,1673792460000
5906,1512284634917117952,1673229060000
5907,1512284769822576640,1673243940000
5908,1512287652014202880,1673842080000
5909,1512290987979055104,1673248320000
5910,1512292383499493376,1672808280000
5911,1512292383499493376,1674027180000
5912,1512292530807644160,1673239860000
5913,1512292530807644160,1674001860000
5914,1512292926959656960,1673536080000
5915,1512294320085012480,1673160900000
5916,1512294471449190400,1672382760000
5917,1512294471449190400,1673750520000
5918,1512294475458809856,1672808820000
5919,1512294677947359232,1673507100000
5920,1512300540275728384,1673171040000
5921,1512300540275728384,1673745960000
5922,1512300878722506752,1672842840000
5923,1512300982644776960,1673750220000
5924,1512301003834400768,1672831800000
5925,1512301993660784640,1672811040000
5926,1512301993660784640,1672811040000
5927,1512303500472750080,1674027120000
5928,1512304301698195456,1672652160000
5929,1512304301698195456,1673161500000
5930,1512304846408261632,1673142420000
5931,1512306321540784128,1673482680000
5932,1512307055728533504,1674025980000
5933,1512307055728533504,1674025980000
5934,1512309648794066944,1673852700000
5935,1512309671560749056,1673849580000
5936,1512309900917874688,1673263260000
5937,1512310327516340224,1673502420000
5938,1512312253800783872,1673230260000
5939,1512312544331698176,1672646520000
5940,1512312544331698176,1673250000000
5941,1512314499602976768,1673494740000
5942,1512314917544534016,1673774400000
5943,1512314917544534016,1673774400000
5944,1512318906931482624,1672827300000
5945,1512319068240355328,1672823100000
5946,1512319373669572608,1672837440000
5947,1512319373669572608,1672814160000
5948,1512319639328399360,1672824660000
5949,1512321872543485952,1673793720000
5950,1512321927904104448,1673521080000
5951,1512323094805749760,1673758020000
5952,1512324771101286400,1673519460000
5953,1512325126102982656,1672807680000
5954,1512325354231177216,1672798440000
5955,1512325444953972736,1673485800000
5956,1512325648599879680,1674025080000
5957,1512327388338458624,1673161200000
5958,1512327490847248384,1673854140000
5959,1512327762231435264,1672799400000
5960,1512328994014633984,1673159580000
5961,1512329102529667072,1673870220000
5962,1512329304078422016,1673486160000
5963,1512330052191395840,1673495520000
5964,1512330503297044480,1673241300000
5965,1512331179439820800,1672815000000
5966,1512331179439820800,1673494020000
5967,1512331809709629440,1673755020000
5968,1512332773292253184,1672646700000
5969,1512332773292253184,1673150760000
5970,1512333922288279552,1673753820000
5971,1512335133066268672,1673786340000
5972,1512337447768428544,1673506020000
5973,1512338927518879744,1674028560000
5974,1512342125264773120,1673788740000
5975,1512342299277922304,1673755140000
5976,1512342449673080832,1673250420000
5977,1512342521882353664,1673239320000
5978,1512343266773966848,1673769540000
5979,1512344636834844672,1673279940000
5980,1512346020456177664,1673754600000
5981,1512346690579992576,1673829540000
5982,1512346943194669056,1673155440000
5983,1512348024569991168,1673508960000
5984,1512349402914754560,1673866620000
5985,1512350926738952192,1673527140000
5986,1512351788068773888,1673499120000
5987,1512351908667596800,1672630080000
5988,1512353824164290560,1673750940000
5989,1512354304600707072,1672798320000
5990,1512354470179381248,1673844120000
5991,1512355207336562688,1673792580000
5992,1512355237787344896,1673849460000
5993,1512355237787344896,1673841660000
5994,1512355621331144704,1673519520000
5995,1512357767812489216,1673855160000
5996,1512358631176278016,1672649940000
5997,1512362775509340160,1673238900000
5998,1512365723497013248,1673164800000
5999,1512370589757874176,1673267940000
6000,1512373218479185920,1674056040000
6001,1512378655001677824,1673178120000
6002,1512576208280358912,1673742240000
6003,1512587814448009216,1673177580000
6004,1512589549329719296,1673835120000
6005,1512590389461258240,1673507700000
6006,1512599144911609856,1672644840000
6007,1512599144911609856,1673227980000
6008,1512600843051081728,1673147520000
6009,1512600843051081728,1673147520000
